86.64484451718494, 89.44353518821603, 90.37643207855974, 91.1620294599018, 91.60392798690671, 91.71849427168576, 92.38952536824877, 92.5531914893617, 92.53682487725041, 93.04418985270048, 92.71685761047463, 93.06055646481178, 92.96235679214404, 92.24222585924714, 93.50245499181669, 93.2569558101473, 93.60065466448445, 93.240589198036, 93.51882160392798, 93.22422258592471, 93.82978723404256, 93.82978723404256, 93.10965630114566, 93.32242225859247, 93.81342062193127, 93.6988543371522, 93.55155482815057, 93.10965630114566, 93.60065466448445, 93.38788870703765, 
86.02291325695582, 89.47626841243861, 90.11456628477904, 90.2454991816694, 91.40752864157119, 91.27659574468086, 91.45662847790507, 92.40589198036007, 92.42225859247137, 92.3240589198036, 92.68412438625204, 92.68412438625204, 92.65139116202946, 93.37152209492635, 92.94599018003274, 92.86415711947626, 93.14238952536826, 92.53682487725041, 93.14238952536826, 92.91325695581014, 92.99509001636662, 93.28968903436989, 93.33878887070377, 92.89689034369886, 92.58592471358429, 93.53518821603927, 92.66775777414075, 93.06055646481178, 93.32242225859247, 93.19148936170212, 
87.41407528641571, 89.31260229132569, 90.55646481178397, 90.80196399345336, 91.70212765957447, 91.81669394435352, 92.47135842880525, 92.24222585924714, 92.16039279869067, 92.47135842880525, 92.35679214402619, 93.33878887070377, 92.63502454991817, 93.06055646481178, 93.28968903436989, 93.0278232405892, 93.22422258592471, 93.22422258592471, 93.22422258592471, 92.83142389525368, 93.51882160392798, 93.7479541734861, 93.30605564648118, 93.76432078559738, 93.37152209492635, 93.64975450081833, 93.82978723404256, 93.7315875613748, 93.89525368248772, 94.02618657937806, 
87.26677577741407, 89.86906710310966, 90.39279869067103, 91.35842880523731, 91.91489361702128, 92.35679214402619, 91.58756137479541, 92.7986906710311, 92.70049099836334, 92.73322422258592, 92.68412438625204, 92.83142389525368, 92.78232405891981, 92.12765957446808, 93.28968903436989, 92.96235679214404, 92.96235679214404, 92.52045826513911, 93.19148936170212, 92.42225859247137, 93.0114566284779, 93.51882160392798, 93.2733224222586, 93.14238952536826, 93.06055646481178, 93.79705400981997, 93.53518821603927, 93.15875613747954, 93.2733224222586, 93.240589198036, 
87.75777414075286, 89.85270049099836, 90.76923076923077, 91.19476268412438, 91.96399345335516, 91.53846153846153, 91.99672667757774, 92.0785597381342, 92.34042553191489, 92.89689034369886, 92.83142389525368, 92.7986906710311, 92.47135842880525, 92.68412438625204, 91.89852700490998, 93.38788870703765, 93.12602291325696, 93.42062193126023, 92.73322422258592, 93.0114566284779, 92.60229132569559, 93.0114566284779, 93.10965630114566, 92.73322422258592, 93.35515548281505, 93.51882160392798, 93.53518821603927, 93.28968903436989, 93.43698854337153, 93.66612111292963, 
87.1849427168576, 89.62356792144026, 90.75286415711948, 91.75122749590835, 92.3076923076923, 92.47135842880525, 92.7986906710311, 92.27495908346972, 92.86415711947626, 93.35515548281505, 93.33878887070377, 93.40425531914893, 92.68412438625204, 93.43698854337153, 93.42062193126023, 93.04418985270048, 92.96235679214404, 93.7315875613748, 93.51882160392798, 93.53518821603927, 93.92798690671032, 93.53518821603927, 93.2733224222586, 93.46972176759411, 93.48608837970541, 93.53518821603927, 93.56792144026187, 93.37152209492635, 93.9607201309329, 93.20785597381342, 
86.62847790507365, 89.57446808510639, 90.63829787234042, 90.90016366612112, 91.58756137479541, 92.1112929623568, 92.48772504091653, 92.97872340425532, 92.38952536824877, 92.73322422258592, 92.43862520458265, 92.88052373158756, 93.09328968903438, 93.30605564648118, 93.09328968903438, 93.30605564648118, 93.15875613747954, 93.22422258592471, 93.32242225859247, 93.63338788870705, 93.17512274959083, 93.61702127659575, 93.45335515548283, 93.51882160392798, 93.53518821603927, 93.10965630114566, 93.12602291325696, 93.58428805237315, 93.10965630114566, 93.7315875613748, 
88.08510638297872, 89.34533551554829, 91.09656301145664, 91.60392798690671, 91.81669394435352, 91.96399345335516, 92.52045826513911, 92.66775777414075, 93.06055646481178, 93.22422258592471, 93.46972176759411, 93.0114566284779, 93.15875613747954, 92.83142389525368, 93.40425531914893, 93.43698854337153, 93.56792144026187, 93.38788870703765, 93.63338788870705, 93.55155482815057, 93.78068739770868, 93.60065466448445, 93.2733224222586, 93.7152209492635, 93.50245499181669, 93.33878887070377, 94.04255319148936, 94.33715220949264, 93.51882160392798, 94.05891980360066, 
88.21603927986907, 89.7708674304419, 91.47299509001637, 91.47299509001637, 91.62029459901801, 92.73322422258592, 92.34042553191489, 93.04418985270048, 92.04582651391162, 93.22422258592471, 92.60229132569559, 92.91325695581014, 92.42225859247137, 93.15875613747954, 93.10965630114566, 93.14238952536826, 93.55155482815057, 93.46972176759411, 93.32242225859247, 93.0278232405892, 93.20785597381342, 93.33878887070377, 93.20785597381342, 93.240589198036, 93.92798690671032, 93.66612111292963, 93.37152209492635, 94.04255319148936, 93.51882160392798, 93.51882160392798, 
88.70703764320785, 90.7037643207856, 91.75122749590835, 92.61865793780687, 93.07692307692308, 93.0278232405892, 93.06055646481178, 93.51882160392798, 93.45335515548283, 93.68248772504091, 93.82978723404256, 93.7479541734861, 94.00981996726678, 94.54991816693943, 94.20621931260229, 94.18985270049099, 94.50081833060557, 94.18985270049099, 94.07528641571194, 94.20621931260229, 94.36988543371521, 94.46808510638299, 94.12438625204582, 94.54991816693943, 94.82815057283143, 94.43535188216039, 94.53355155482815, 94.09165302782324, 94.50081833060557, 94.32078559738135, 
